252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
252;25;2;*
253;25;2;*
253;25;2;*
253;25;2;*
253;25;2;*
254;25;2;*
256;25;2;*
260;26;2;*
262;26;2;*
262;26;2;*
269;26;2;*
270;27;2;*
276;27;2;*
276;27;2;*
276;27;2;*
276;27;2;*
282;28;2;*
301;30;3;*
303;30;3;*
304;30;3;*
304;30;3;*
304;30;3;*
305;30;3;*
308;30;3;*
308;30;3;*
310;31;3;*
313;31;3;*
313;31;3;*
315;31;3;*
315;31;3;*
315;31;3;*
315;31;3;*
315;31;3;*
315;31;3;*
315;31;3;*
315;31;3;*
317;31;3;*
318;31;3;*
321;32;3;*
321;32;3;*
323;32;3;*
330;33;3;*
330;33;3;*
330;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
336;33;3;*
338;33;3;*
347;34;3;*
352;35;3;*
352;35;3;*
352;35;3;*
401;40;4;*
404;40;4;*
404;40;4;*
404;40;4;*
404;40;4;*
404;40;4;*
404;40;4;*
404;40;4;*
404;40;4;*
404;40;4;*
404;40;4;*
406;40;4;*
407;40;4;*
407;40;4;*
407;40;4;*
408;40;4;*
410;41;4;*
410;41;4;*
410;41;4;*
410;41;4;*
410;41;4;*
412;41;4;*
412;41;4;*
412;41;4;*
415;41;4;*
415;41;4;*
417;41;4;*
419;41;4;*
419;41;4;*
419;41;4;*
419;41;4;*
423;42;4;*
423;42;4;*
423;42;4;*
432;43;4;*
434;43;4;*
434;43;4;*
440;44;4;*
440;44;4;*
440;44;4;*
440;44;4;*
440;44;4;*
443;44;4;*
443;44;4;*
480;48;4;*
480;48;4;*
480;48;4;*
484;48;4;*
501;50;5;*
502;50;5;*
504;50;5;*
508;50;5;*
508;50;5;*
508;50;5;*
508;50;5;*
509;50;5;*
512;51;5;*
513;51;5;*
515;51;5;*
515;51;5;*
516;51;5;*
516;51;5;*
516;51;5;*
517;51;5;*
517;51;5;*
518;51;5;*
518;51;5;*
518;51;5;*
518;51;5;*
518;51;5;*
536;53;5;*
540;54;5;*
540;54;5;*
540;54;5;*
540;54;5;*
540;54;5;*
540;54;5;*
540;54;5;*
540;54;5;*
540;54;5;*
541;54;5;*
541;54;5;*
559;55;5;*
561;56;5;*
561;56;5;*
561;56;5;*
561;56;5;*
561;56;5;*
562;56;5;*
562;56;5;*
570;57;5;*
570;57;5;*
571;57;5;*
574;57;5;*
574;57;5;*
575;57;5;*
585;58;5;*
585;58;5;*
586;58;5;*
602;60;6;*
602;60;6;*
603;60;6;*
603;60;6;*
603;60;6;*
607;60;6;*
607;60;6;*
607;60;6;*
607;60;6;*
609;60;6;*
609;60;6;*
609;60;6;*
609;60;6;*
609;60;6;*
614;61;6;*
614;61;6;*
615;61;6;*
615;61;6;*
615;61;6;*
615;61;6;*
615;61;6;*
615;61;6;*
615;61;6;*
616;61;6;*
616;61;6;*
616;61;6;*
617;61;6;*
619;61;6;*
619;61;6;*
626;62;6;*
630;63;6;*
630;63;6;*
631;63;6;*
631;63;6;*
631;63;6;*
631;63;6;*
646;64;6;*
646;64;6;*
646;64;6;*
651;65;6;*
651;65;6;*
662;66;6;*
662;66;6;*
678;67;6;*
678;67;6;*
678;67;6;*
678;67;6;*
678;67;6;*
678;67;6;*
678;67;6;*
678;67;6;*
678;67;6;*
678;67;6;*
678;67;6;*
678;67;6;*
700;70;7;*
701;70;7;*
701;70;7;*
702;70;7;*
703;70;7;*
703;70;7;*
703;70;7;*
703;70;7;*
703;70;7;*
703;70;7;*
703;70;7;*
703;70;7;*
703;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
704;70;7;*
